Text,Date,Favorites,Retweets,Tweet ID
"""We lifted 3.5 million people out of poverty. That's the largest one-year drop in poverty since 1968.” —@POTUS",2016-09-13 23:19:18,3702,1374,775753235512619008
"""Even though I have run my last campaign, I am going to work as hard as I can this fall to elect Hillary Clinton."" —@POTUS",2016-09-13 23:16:27,4281,1240,775752516684374018
"""I could not be prouder of the leader we have nominated to take my place.” —@POTUS on Hillary",2016-09-13 23:15:17,3976,1279,775752223867437056
"With just 56 days until Election Day, @POTUS is back out on the trail for Hillary in Philly. Watch live: http://hrc.io/2ctPRtn ",2016-09-13 23:11:54,2218,623,775751372557910016
"As Muslims celebrate Eid al-Adha—a festival of sacrifice, charity, & feeding the poor—let's reflect on those shared values. Eid Mubarak! -H",2016-09-13 22:05:48,8793,3306,775734738464178176
Pay-To-Play: The act of making a donation to a politician so they'll help you out. See: Donald Trump.pic.twitter.com/BrEDwdZoPe,2016-09-13 21:47:04,6564,4478,775730024657874944
"""It just seems that the economy does better under the Democrats than the Republicans."" —Donald Trump, March 2004https://twitter.com/JustinWolfers/status/775699003849711620 …",2016-09-13 21:11:09,6065,3551,775720983332356096
7 questions we have about the Trump Foundation (and how Donald used it to stop investigations into his fraud):http://hrc.io/2cBp4M3 ,2016-09-13 19:49:41,4750,3240,775700481825992704
The @NCAA is right to pull tournament games from North Carolina because of the anti-LGBT HB2 law. Discrimination has no place in America. -H,2016-09-13 18:40:31,15245,4596,775683074747199488
"Trump says ""you can't lead this nation if you have such a low opinion for its citizens.""

What Trump's also said:pic.twitter.com/uDUUgpSW8z",2016-09-13 17:33:20,13562,8680,775666170913521665
Only one candidate in this race has a plan to tackle these issues. See how her plan would help you:http://hrc.io/CALCULATOR ,2016-09-13 07:33:46,2031,762,775515283884740608
A quick search of Trump’s website shows the top mentions of “student debt” and “college” are attacks—not solutions.pic.twitter.com/6H70vXs9c1,2016-09-13 07:28:46,2872,1236,775514025660653568
"Student debt and the cost of college are incredibly important.

Why isn’t Donald Trump talking about these issues?",2016-09-13 07:24:14,1781,1100,775512883417481216
"Student debt is a major drag on our economy, and it's holding people back from moving forward with life.https://twitter.com/soundingline/status/769007184076156928 …",2016-09-13 07:10:08,1826,688,775509335921291264
We also need to tackle the student debt crisis and help those like @jbrotherston who have already borrowed.https://twitter.com/jbrotherston/status/763770608136040448 …,2016-09-13 07:04:17,1471,507,775507863582179328
The cost of attending HBCUs should never prevent @_bxddxss—or anyone—from attending one: http://hrc.io/HBCUs pic.twitter.com/XxxIA2hqit,2016-09-13 06:58:58,911,413,775506523434938368
"Paying for college doesn't end at tuition, so we need to help students pay for other costs like books and housing.pic.twitter.com/6S4QDivoW1",2016-09-13 06:53:53,1510,667,775505245577285633
.@sspiderboy's worries are all-too-common. We need to make attending a community college completely tuition free.https://twitter.com/sspiderboy/status/773308697460117504 …,2016-09-13 06:48:30,1338,513,775503892301897729
"We’ll make in-state colleges and universities tuition-free for families making under $125,000/year.

That'll help more than 80% of families.",2016-09-13 06:42:08,3232,1300,775502290488791040
We need to make college debt-free. You shouldn't have to take out loans (or more drastic measures) to attend collegehttps://twitter.com/thezachhaynie/status/773380079388876800 …,2016-09-13 06:35:17,1995,719,775500565572878337
"Young people say two things:
✓ College is too expensive
✓ Student debt is crushing them

We’re going to help them:http://hrc.io/StudentLoans ",2016-09-13 06:29:58,7779,2538,775499225413148672
Your student debt collector would really like you not to vote for Hillary. http://hrc.io/2cIqYHT pic.twitter.com/cEdleJFcE9,2016-09-13 05:26:45,3263,1375,775483318557151232
"The Trump Foundation: ""an arrangement worked out for maximum benefit at minimum sacrifice.”http://wapo.st/2c0q7ki ",2016-09-13 05:02:36,4344,2595,775477239127433216
"If you won’t say the KKK is deplorable, you have no business running the country.https://twitter.com/gaywonk/status/775446056247189506 …",2016-09-13 03:39:34,26438,14601,775456345474695168
"""You can't lead this nation if you have such a low opinion for its citizens."" —Donald Trump

About that.pic.twitter.com/pij0atGrgK",2016-09-13 03:19:15,26506,16603,775451233536577536
"Like anyone who’s ever been home sick from work, I’m just anxious to get back out there. See you on the trail soon. -H",2016-09-13 02:18:09,19822,4951,775435854466744320
Thanks to everyone who’s reached out with well wishes! I’m feeling fine and getting better. -H,2016-09-13 02:16:58,48722,9706,775435555601543168
"Debt shouldn't hold people back from going to college.

Let's make sure it doesn’t. http://hrc.io/2cHKlB4 pic.twitter.com/xOQHVsVmj1",2016-09-13 00:22:04,4875,1703,775406640661168129
"Trump's calling for trillion dollar tax cuts for Wall Street.

It's time for them to pay their fair share.http://www.snappytv.com/tc/2750449 ",2016-09-12 23:52:30,4856,1967,775399200053952516
"Whether you have student debt or you're preparing for school, see how much our college plan could save you.http://hrc.io/2cHiKzK ",2016-09-12 21:32:14,2749,1114,775363901336715265
The reporting on Hillary's emails has left the basis of facts and veered into dangerous territory.http://wpo.st/zoJx1 ,2016-09-12 21:01:22,4443,1624,775356135872294912
Introducing our college calculator: Find out how much Hillary's plan could save you or your family on student loans. http://hrc.io/2cyi3vq ,2016-09-12 20:03:30,3041,1498,775341572875493376
Trump uses his foundation to pay for things with other people's money. http://wapo.st/2c0q7ki pic.twitter.com/e9cwP7RPul,2016-09-12 19:21:08,5025,2910,775330910635958274
"We'll never forget the horror of September 11, 2001. Today, let's honor the lives and tremendous spirit of the victims and responders. -H",2016-09-11 17:37:46,35941,12728,774942510582038529
"""Trump spent $20,000 of money earmarked for charitable purposes to buy a six-foot-tall painting of himself.”http://wapo.st/2c0q7ki ",2016-09-11 08:28:24,9221,6471,774804256901693440
"""The story has vastly exceeded the boundaries of the facts."" —@WashingtonPost on the reporting on Hillary's emails http://wpo.st/zoJx1 ",2016-09-11 07:34:55,6780,2952,774790797707321345
"Remember: If he becomes president, Donald Trump would have the U.S. economy in his hands. http://wapo.st/2c0q7ki pic.twitter.com/l93i7QWXPo",2016-09-11 06:37:43,10025,6222,774776399899070464
"Except for African Americans, Muslims, Latinos, immigrants, women, veterans—and any so-called ""losers"" or ""dummies.""https://twitter.com/realDonaldTrump/status/774673449885192192 …",2016-09-11 00:34:34,88989,51593,774685012335726592
"""I won't stop calling out bigotry and racist rhetoric in this campaign."" —Hillarypic.twitter.com/C3Z7GybJ53",2016-09-10 23:39:54,30987,12984,774671254850772992
"Hillary on the faith that drives her: ""Do all the good you can for all the people you can in all the ways you can.""pic.twitter.com/lJH7FVc1wa",2016-09-10 21:43:03,11377,4090,774641850238005248
Our next president needs to do everything possible to make life a little easier for working parents.pic.twitter.com/uadk9gd9Xa,2016-09-10 19:37:59,8404,2707,774610373114732545
"""Women are seen through a different lens."" —Hillary to @HumansofNY http://hrc.io/2cMoX0G ",2016-09-10 08:02:58,5705,1981,774435466863149057
"Thank you for being so brave, Astrid. I’m going to do everything I can to keep families like yours together. -Hhttps://twitter.com/astrid_nv/status/774113819689791489 …",2016-09-10 07:28:26,9675,2942,774426775581495297
We can’t let Trump’s “manifest unfitness for office” become normal. We need to hold him accountable. http://wpo.st/zoJx1 ,2016-09-10 06:29:08,5681,2160,774411853938171904
"When Hillary talks about needing more love and kindness in our lives, this is what she means.pic.twitter.com/F9jMEDy00A",2016-09-10 05:52:05,7832,2937,774402528490520576
Join @SarahEMcBride and activists across the country in supporting LGBT rights this November:http://IWillVote.com ,2016-09-10 03:45:33,1790,723,774370688404692992
"At the 2016 DNC, @HRC Press Secretary @SarahEMcBride became the first openly trans person to speak at a convention.pic.twitter.com/pdYSvHDVfJ",2016-09-10 03:44:35,5174,1419,774370445437140992
Appalling behavior from Wells Fargo. This is exactly why we need a strong @CFPB—and can't let Trump dismantle it. http://hrc.io/2bYeEC2 ,2016-09-10 02:40:47,4645,1807,774354388211081216
"Let's send Donald Trump a powerful message on Election Day. 

http://IWillVote.com  #LoveTrumpsHatepic.twitter.com/lVvhZhDdP9",2016-09-10 02:21:41,6583,2806,774349582981558273
Women like Elaine served our country and blazed a trail for others to follow. They've earned our highest honors.http://nyti.ms/2cDA6Os ,2016-09-10 01:49:32,3974,1433,774341492118810625
North Korea’s decision to conduct another nuclear test is outrageous and unacceptable.pic.twitter.com/i8h9j2oiIC,2016-09-10 01:06:10,5931,2345,774330575230472192
Watch live as @ElizabethForMA campaigns for Hillary in Philadelphia → http://hrc.io/2ch8z4f  http://IWillVote.com ,2016-09-10 00:40:48,1750,658,774324191587893248
"If you want to see what corruption actually looks like, this is it. http://yhoo.it/2ccRqc4 https://twitter.com/Isikoff/status/774267675279233024 …",2016-09-09 22:09:44,4155,2751,774286177369284612
"This is what a comprehensive (not ""secret"") counterterrorism plan looks like.http://hrc.io/2czL3jU ",2016-09-09 21:45:00,2432,906,774279952187416577
We can only confront a challenge like Zika when we come together. It's time for Republicans to fund this fight: http://hrc.io/2czfAOz  -H,2016-09-09 21:12:30,3249,1306,774271773340729344
"If you've ever wondered what Hillary's like as a friend, you could ask Janelle.pic.twitter.com/t6egqFasOK",2016-09-09 20:08:20,8007,3226,774255625673072640
Making the wrong choice on climate change would be a disaster for our kids and grandkids.pic.twitter.com/dhc0OABqml,2016-09-09 19:27:54,10219,3891,774245447514873858
"The next time Trump throws a tantrum, picture him in the Situation Room making life-or-death decisions for us.pic.twitter.com/YjyAe2IMzr",2016-09-09 08:15:20,18432,10209,774076193259810816
"The most important quality in a president and Commander-in-Chief is steadiness—an absolute, rock solid steadiness.pic.twitter.com/QwQBzZc0xb",2016-09-09 07:19:45,9936,4162,774062203213385728
"Unlike Trump's, this plan to defeat ISIS isn’t a “secret.” http://hrc.io/2cGwBH4 ",2016-09-09 06:33:06,3088,1163,774050466120409088
"We need a president who will do justice, love kindness, and walk humbly.pic.twitter.com/m1814vekWO",2016-09-09 04:59:24,9730,2798,774026882966777856
We need a president who understands that none of us has all the answers and no one person can fix our problems alone.,2016-09-09 04:57:18,7691,2147,774026353645584384
"""Everyone here...has stumbled on their own stony roads. It’s grace that lifts us up, grace that leads us home.” —Hillary to the @nbcusa_inc",2016-09-09 04:56:13,5574,1598,774026083708514304
"""Humility is not something you hear much about in politics, is it? But we should. None of us is perfect."" —Hillary",2016-09-09 04:53:47,5367,1568,774025470778052610
"Do all the good you can,
for all the people you can,
in all the ways you can,
for as long as you can.pic.twitter.com/d0KRFBYW98",2016-09-09 04:48:59,11832,4222,774024262352941057
"This election is too important for anyone to sit on the sidelines.

Make sure your friends are registered to vote.http://IWillVote.com ",2016-09-09 04:47:35,4292,1740,774023910018777092
"Let's beat back the assault on voting rights—a blast from the Jim Crow past that must be stopped.

We should expand voting rights instead.",2016-09-09 04:44:07,4779,1492,774023039608434688
"Every child should be able to live up to their God-given potential, no matter where they come from, what they look like, or who they love.",2016-09-09 04:42:48,6022,1875,774022705515368448
"Together, we’ll face head-on the reality of systemic racism and work to reform our criminal justice system.http://hrc.io/2coHLTf ",2016-09-09 04:40:30,2744,963,774022125510197249
Rosa Parks opened up every seat on the bus—now it’s our job to create more good jobs so everyone can afford the fare.,2016-09-09 04:39:18,4717,1315,774021824053116928
None of us can sit back while the epidemic of gun violence ravages our country.pic.twitter.com/PSLPh3Ihnt,2016-09-09 04:38:27,3655,1509,774021612924465160
"We have to work together to make sure every child has clean water to drink and air to breathe and good schools, no matter their zip code.",2016-09-09 04:37:22,4490,1226,774021339095195648
"""Thank you for loving all people, especially 'the least, the last, and the lost' among us."" —Hillary to the @nbcusa_inc",2016-09-09 04:35:06,2983,801,774020766589394944
"Anyone who looks at the African American community and sees only poverty, crime, and despair is missing so much.pic.twitter.com/qdx99XN9nG",2016-09-09 04:33:24,10389,3927,774020340850761728
Hillary’s talking to @nbcusa_inc about her faith live in Kansas City. Watch here:http://on.msnbc.com/2caOk8C ,2016-09-09 04:30:58,1178,377,774019727471603713
7 ways Donald Trump proved he’s not ready to be Commander-in-Chief (in less than 30 minutes):http://hrc.io/2cx3iGo ,2016-09-09 01:37:45,2761,1302,773976139031252992
"Hillary chats favorite books, handling criticism, and life on the trail in episode 3 of With Her. Listen here  :http://apple.co/2cwaqCT ",2016-09-09 00:33:53,1761,656,773960064638025729
"At last night's forum, Trump disrespected our generals, our country, and women in the military—but he praised Putin.pic.twitter.com/I08j5ap1DX",2016-09-08 23:37:19,10544,6395,773945829577162757
We can build a future where we’re stronger together. That’s who we are as Americans. Text JOIN to 47246 to get involved.,2016-09-08 22:55:24,1416,490,773935280499884037
"""As your Commander-in-Chief, I will not trash our country’s most cherished values. I will defend them.” —Hillary",2016-09-08 22:48:57,2941,1024,773933657807552514
We’re going to guarantee equal pay for women. It is long overdue.http://hrc.io/2cnPxMW ,2016-09-08 22:45:07,1576,680,773932691175669761
What’s the best way to stand up for voting rights? Get registered: http://IWillVote.com ,2016-09-08 22:41:53,1047,598,773931877547794432
Hillary’s speaking in North Carolina on her vision to build an economy that works for everyone. Tune in:http://abcn.ws/29Pt8VA ,2016-09-08 22:38:57,2397,731,773931142001127424
"Before Hillary, the last Democrat the @DallasNews endorsed was FDR:http://hrc.io/2cnBK9e ",2016-09-08 21:35:51,3393,1450,773915260625510400
"Last night, Trump chose to talk about his deep admiration and support for Putin.

Maybe he did it with a smile.pic.twitter.com/IjcqT5Z4KZ",2016-09-08 20:08:04,16803,6766,773893169717149697
"The next time Donald Trump throws a temper tantrum, imagine if he had the nuclear codes.pic.twitter.com/m11adVj9v8",2016-09-08 19:58:09,8845,5196,773890674521440256
"“I love this country. I will serve it with my entire heart, mind, and soul.” —Hillary on the tarmac to reporters",2016-09-08 19:32:54,7337,2287,773884319030976512
There's only one candidate in this election who's ready to be America's Commander-in-Chief.pic.twitter.com/NarHADLKi2,2016-09-08 17:39:47,8248,2813,773855854831493121
Imagine this man in charge of our men and women in uniform.http://hrc.io/2cuJCD0 ,2016-09-08 09:10:58,3683,1776,773727805263736832
"Actually, that’s just what taking the office of President seriously looks like.https://twitter.com/Reince/status/773694140404170752 …",2016-09-08 07:10:44,35358,13038,773697548389380097
"Donald Trump is unqualified and totally unfit to be Commander-in-Chief.

You can stop him. Register to vote today:http://IWillVote.com ",2016-09-08 06:43:11,6216,3003,773690611971088384
Text QUALIFIED to 47246 if you agree there was only one candidate tonight who showed she's ready to be the next president.,2016-09-08 06:37:50,4873,1297,773689266501279744
"Donald Trump could be our next Commander-in-Chief.

Chip in to make sure it never happens: http://hrc.io/2cupRLP  #NBCNewsForum",2016-09-08 06:29:10,2720,1037,773687086633390080
"""It is a correct tweet."" —Donald Trump, just now #NBCNewsForumhttps://twitter.com/realDonaldTrump/status/331907383771148288 …",2016-09-08 06:23:02,8315,6799,773685541271379968
"The worst part is, this isn’t the first time Donald Trump has praised Russia and Putin. #NBCNewsForumhttps://amp.twimg.com/v/52d1e95b-ca45-465b-b481-f961b65ab475 …",2016-09-08 06:18:33,5991,3875,773684415054708736
"“I have a very good brain.” —Donald Trump on his foreign policy advisors

(Himself.)https://amp.twimg.com/v/20a3a4d7-db26-420f-9f22-fc1099fdbc57 …",2016-09-08 06:11:50,3571,1952,773682724527824897
"Tonight, Trump is going to try and claim he's ready to be Commander-in-Chief. The facts say otherwise. 

Follow @TheBriefing2016 to see why.",2016-09-08 06:01:54,3459,1096,773680224936615937
Not every wound can be seen. Our veterans deserve the best mental health services we can give. #NBCNewsForumpic.twitter.com/vHoPy09BvC,2016-09-08 06:00:35,9161,3402,773679891434856448
We need to do everything we can to remove barriers to the health care our veterans need—whether physical or mental. #NBCNewsForum,2016-09-08 05:55:05,3815,1264,773678507826307072
"""I will not let the VA be privatized."" —Hillary http://hrc.io/2cujZm2  #NBCNewsForum",2016-09-08 05:52:44,2369,959,773677916563578880
"Hillary has spent decades fighting for veterans, members of the military, and their families. http://hrc.io/2cujR5V  #NBCNewsForum",2016-09-08 05:46:16,2891,1390,773676288624254976
"Our next Commander-in-Chief needs to have the steadiness, strength, and judgment to make life and death decisions.http://hrc.io/2ctltg4 ",2016-09-08 05:42:28,3080,1116,773675333975470080
"It takes experience, toughness, and a steady temperament to be our Commander-in-Chief. #NBCNewsForumpic.twitter.com/d5m0pXRMQG",2016-09-08 05:33:45,6567,2156,773673141323399168
Donald Trump has proven over and over again that he's unfit to be our Commander-in-Chief.http://hrc.io/2cuhjF2 ,2016-09-08 05:25:40,4969,2192,773671107111034880
"Tonight, Americans will hear what Trump would do as Commander-in-Chief.

Here are 5 reasons he's unfit for the job: http://hrc.io/2cubze6 ",2016-09-08 04:27:46,2279,1107,773656536723980288
A man you can bait with a tweet is not a man we can trust with nuclear weapons.pic.twitter.com/qZ3Z10cqKN,2016-09-08 03:54:21,8158,4382,773648127366688768
A man who talks about our veterans and military families like this doesn't deserve to be Commander-in-Chief.pic.twitter.com/4s6SvAAyNA,2016-09-08 02:30:45,8834,4094,773627088683339776
"The U.S. presidency isn't an entry-level job.

How Hillary's time as our secretary of state shows she's ready:pic.twitter.com/6akMEX6pRs",2016-09-08 01:48:47,8165,3468,773616523990761472
Did Trump use his charitable foundation to prevent a state attorney general from investigating his fraud?http://hrc.io/2ctyaHX ,2016-09-08 00:46:09,3523,2052,773600761775267840
".@POTUS, @madeleine, and Leon Panetta agree: Hillary's one of the best secretaries of state we've had.http://hrc.io/2ctltg4 ",2016-09-07 23:22:32,3368,1336,773579721586143232
We can't afford a president who would sabotage our efforts to fight climate change.pic.twitter.com/bvya51W44z,2016-09-07 22:39:07,4300,1807,773568795214548993
"Donald Trump doesn't ""know why"" African Americans would be offended that he pushed the ""birther"" conspiracy:http://hrc.io/2cGgbm4 ",2016-09-07 21:31:29,3753,1998,773551774397530113
"When our SEALs took out bin Laden, they brought the terrorists' families to safety first. That's American honor.http://www.snappytv.com/tc/2744591 ",2016-09-07 21:05:22,4047,1668,773545200807534592
The @DallasNews hasn't endorsed a Democrat for president since before WWII. Here's why it's endorsing Hillary:http://hrc.io/2cG71Gi ,2016-09-07 20:12:58,5153,2373,773532014511349761
World leaders on why Hillary's tenure as secretary of state prepared her to be president:pic.twitter.com/ROD8Jh50aV,2016-09-07 19:28:54,6881,3309,773520924607930368
"""I know more about ISIS than the generals do."" —Donald Trump

No, you don't.pic.twitter.com/6tFKlsqyyk",2016-09-07 17:02:34,7444,3287,773484097159192576
"If Donald Trump doesn't show all Americans the respect they deserve, he doesn't deserve to be their president.http://www.snappytv.com/tc/2744529 ",2016-09-07 08:23:28,7090,2907,773353464223129601
Enter to win a signed copy of Hillary and Tim's new book!http://hrc.io/2cbFjip ,2016-09-07 08:01:06,1458,466,773347835949359104
"""I think I've made a lot of sacrifices."" —Trump's response to the parents of Humayun Khan, who died serving in Iraqpic.twitter.com/B3Av1YtocK",2016-09-07 06:30:23,7077,3775,773325006130515968
"We should be helping more immigrant families stay together, not tearing them apart.pic.twitter.com/BGU5uxx06g",2016-09-07 06:01:00,4470,1714,773317611207688192
"""Clinton’s proposals would revolutionize how we treat young children in America.”http://hrc.io/2bVF9Or ",2016-09-07 04:29:26,2361,876,773294567961616384
Donald Trump has a problem looking at someone different from himself and actually seeing them.pic.twitter.com/LddoXYkBsf,2016-09-07 03:22:17,7573,3543,773277667164585984
"We can take on the threat of climate change and make America a clean energy superpower.

Or, we can do nothing.pic.twitter.com/JlYmN61epB",2016-09-07 01:28:33,5922,2626,773249047935197184
Vote this year like your future depends on it—because it does:http://IWillVote.com ,2016-09-07 00:45:37,2432,1213,773238242741219333
"""I call on all Republicans to put people before politics and finally vote on a clean funding bill to fight Zika right here in Florida.""",2016-09-07 00:42:10,2566,1039,773237371995316224
Donald Trump is totally unfit and unqualified to be president of the United States:http://hrc.io/2cqbJU6 ,2016-09-07 00:33:48,1444,730,773235267402600448
"Trump says he “knows more about ISIS than the generals do.”

Not only is that wrong, it's disrespectful to our men and women in uniform.",2016-09-07 00:28:45,2132,944,773233995207303168
"Right now, too many Americans are being held back by student debt.

We’ve got to fix that:http://hrc.io/2cqbJ6o ",2016-09-07 00:25:06,1092,514,773233077065768960
Anybody working full-time should not be living in poverty. It’s time to raise the minimum wage.http://hrc.io/2cq97Wi ,2016-09-07 00:21:27,1318,668,773232158404177920
"In America, we don't say, “I alone can fix it.”

We say, ""We'll fix it together.”http://www.snappytv.com/tc/2744469 ",2016-09-07 00:17:22,1512,733,773231133727358976
"We’re going to make our economy grow, but we’re also going to make it fair. Here’s how:http://hrc.io/2cq9yQj ",2016-09-07 00:13:24,1105,580,773230135545921538
"""I want to be a president for all Americans, not just for some Americans; Democrats, Republicans, Independents."" —Hillary",2016-09-07 00:10:14,1805,740,773229338347073536
The stakes in this campaign couldn’t be higher. Make sure you’re registered to vote:http://IWillVote.com ,2016-09-07 00:05:14,1127,645,773228078516543488
"63 days left.

Watch live as Hillary hits the trail in Tampa → http://hrc.io/2c4yc88 ",2016-09-07 00:01:03,2468,718,773227026333433856
Only one candidate in this race is standing up for working families. Take a look:http://hrc.io/2chiOsU ,2016-09-06 22:28:12,2487,1047,773203658355924993
Our veterans and military families deserve better.pic.twitter.com/zhM6TSiSzc,2016-09-06 21:03:41,3725,1741,773182391544348674
"Today, we'll hear Trump talk about our veterans.

Our new ad on what they've been hearing from Trump for months:pic.twitter.com/nG2oTwOclR",2016-09-06 17:37:05,8264,4600,773130397232275458
"""The essence of his campaign is bigotry."" —@BernieSanders on Donald Trump in New Hampshirehttp://www.snappytv.com/tc/2739644 ",2016-09-06 06:33:55,6501,2802,772963506127765505
Unions have had the backs of working families for decades. Now they need to know we have theirs.http://hrc.io/2c7Xeqb ,2016-09-06 05:29:24,3759,1407,772947268500684804
"""Human rights are women's rights, and women's rights are human rights."" —Hillary in Beijing, 21 years ago todaypic.twitter.com/T46TNfDikW",2016-09-06 03:29:22,18204,7741,772917063522328576
Sec. of Labor Frances Perkins was our first woman cabinet member and an architect of the Fair Labor Standards Act.pic.twitter.com/T6SXpU9oOm,2016-09-06 01:54:45,6270,2399,772893252898983936
One candidate would stand up for workers and their families. The other? Not so much.pic.twitter.com/EtDBJgyNX7,2016-09-06 01:18:21,6577,2820,772884092132192256
"Unions gave us higher wages, weekends, and the largest middle class in the world. That's worth celebrating & protecting. Happy #LaborDay! -H",2016-09-06 00:37:48,10837,4119,772873887214407680
.@iamwill Yes.http://hrc.io/2ckXEXT ,2016-09-05 23:32:29,2206,773,772857447149109249
Unions stand up for workers who need someone to have their backs. We need a president who will do the same.pic.twitter.com/0OpO5kCyyg,2016-09-05 22:08:27,9322,3671,772836300722434048
"If you're a fan of weekends, thank a union member.http://hrc.io/2bR6CRo ",2016-09-05 19:42:02,6775,2886,772799454806155264
There's going to be no one left in Washington for Trump to work with who he hasn’t insulted.https://twitter.com/realdonaldtrump/status/772556213313765377 …,2016-09-05 05:03:39,10990,4326,772578400208842752
Astonishing that the Republican nominee still refuses to acknowledge that @POTUS was born in the United States.https://twitter.com/SopanDeb/status/771925235918598144 …,2016-09-05 00:10:21,8517,4231,772504589102899201
We have a new @Tumblr! Check out letters to Hillary from Americans around the country at http://letterstohillary.tumblr.com pic.twitter.com/0LOja02ENX,2016-09-04 23:36:16,5595,1960,772496012611088384
"""That’s a special thing about Hillary—when there’s a job worth doing, she doesn’t abandon it."" —President Carterhttp://hrc.io/2ckhClr ",2016-09-04 19:52:01,8154,3276,772439580691861504
"Thanks, @POTUS, for reaffirming the law to protect women's health—whichever provider you choose.https://twitter.com/mintimm/status/772156472142749697 …",2016-09-04 04:34:58,7624,2422,772208796928212993
"Even before his hateful speech this week, Trump has never been vague about his feelings toward immigrants.http://hrc.io/2cavq53 ",2016-09-04 03:20:08,4725,2199,772189964327084032
"A reminder as America officially joins the Paris climate agreement.

We can’t stop there: http://hrc.io/2ciO6ww https://twitter.com/realDonaldTrump/status/418542137899491328 …",2016-09-04 02:49:33,4883,2345,772182265375952897
"Our planet's future depends on the decisions we make now.

RT if you agree it's time to combat climate change.pic.twitter.com/cSUPgkMIqj",2016-09-03 22:36:35,11965,7842,772118606582775808
Donald Trump's pattern of prejudice and discrimination started long before he was a presidential candidate.http://hrc.io/2cmPsXr ,2016-09-03 19:36:22,6075,3567,772073250561986560
"Donald Trump's plan on immigration has been clear all along: demonize immigrants, ""build a wall,"" deport millions.https://amp.twimg.com/v/fbadcb5f-aad0-4693-a83b-a2a88b7d9bf3 …",2016-09-03 08:05:32,6755,3718,771899397437259776
"America needs leadership in the White House, not a liability. http://hrc.io/2c8boYC pic.twitter.com/JnwS6k6SSC",2016-09-03 03:42:24,6851,2745,771833178092933120
"When Ruline was born in 1913, women couldn't vote.

In 2016, she'll cast her vote to elect the 1st woman president.pic.twitter.com/QSCZI7JbrV",2016-09-03 01:35:36,24942,9463,771801270113935360
Drug companies should never put profits before patients. Our plan to stop excessive prescription drug price hikes:http://ti.me/2bZbXUr ,2016-09-02 23:54:50,5875,2423,771775910278291456
Trump and his hateful language are affecting our kids. These are some of the heartbreaking things they're saying:http://hrc.io/2cfBfv2 ,2016-09-02 21:40:28,4920,2463,771742094985666560
"The worst part is, Trump's disturbing policies for immigrant families go way beyond just ""building a wall.""http://hrc.io/2ciTf8o ",2016-09-02 19:56:54,3564,1799,771716034093023232
"As a candidate, Trump has already embarrassed us on the world stage.

Imagine the damage he'd do as president.pic.twitter.com/nmOVOboTYf",2016-09-02 18:21:23,20486,10457,771691993835638784
The disastrous Mexico wall trip: a case study in the Trump school of diplomacy.http://hrc.io/2chSgFa ,2016-09-02 08:36:52,4246,2110,771544894741417984
"So, how did Donald Trump's first swing at diplomacy go? Not so great.

Try to follow his decision-making process: http://hrc.io/2bWYKvd ",2016-09-02 07:21:50,4133,1654,771526014988062720
"Turns out, hosting Miss Universe pageants abroad doesn't equate to diplomatic skills.http://hrc.io/2chwpOu ",2016-09-02 06:43:10,4948,1814,771516282151792641
It took Donald Trump exactly one foreign policy trip to get rebuked by a leader of an ally nation.pic.twitter.com/yGWzjldtZY,2016-09-02 04:36:36,13785,7031,771484431219564544
"If Trump needs help with diplomacy, he could learn a lot from our last secretary of state.http://hrc.io/2cddfZy ",2016-09-02 03:50:35,3812,1468,771472849831878657
"Born Sept. 1, 1933, former TX Gov. Ann Richards opened doors for women and minorities in her own state and beyond.pic.twitter.com/K1h1Hcdgjq",2016-09-02 02:47:49,12010,3585,771457054133321728
"""There will be no softening whatsoever."" —the @WashingtonPost on Trump's most alarming immigration speech yethttp://wapo.st/2bF7t6m ",2016-09-02 01:14:35,2501,1164,771433590689267712
This choice couldn't be starker.pic.twitter.com/9msdztcXbE,2016-09-01 22:54:46,5615,2732,771398407877517312
"""Trump, the self-proclaimed tough negotiator, not only choked but openly lied about choking.""http://nyti.ms/2bWxZbY ",2016-09-01 22:15:27,5169,2634,771388511752716289
"""He’s causing nations to wonder if we’ll actually keep our word.” —@JoeBiden on Donald Trump:http://hrc.io/2c44CmO ",2016-09-01 21:55:34,2102,995,771383506840748032
"""I'm so sick and tired of people like Trump...saying we get 'paid too much.'"" —@JoeBiden in Ohio:http://hrc.io/2c41SpA ",2016-09-01 21:36:19,2926,1251,771378663489204224
Tune in now to watch @JoeBiden hit the trail for Hillary in Ohio:http://hrc.io/2bTyoHM ,2016-09-01 21:16:22,1852,580,771373643066544129
"Trump's extreme immigration speech got rave reviews—from white supremacists, the alt-right, and Ann Coulter.http://hrc.io/2bV5nhA ",2016-09-01 18:28:51,6169,3597,771331483772579840
Donald Trump could actually be our next president. Chip in before midnight to make sure that never happens: http://hrc.io/2cab3Sp ,2016-09-01 08:10:15,4789,1933,771175811416068096
There is no other Donald Trump. This is it.http://iwillvote.com ,2016-09-01 07:40:18,5891,3192,771168270711975936
"We are not going to criminalize, profile, round up, and deport 16 million people.pic.twitter.com/oCAAusi5dx",2016-09-01 07:28:36,7807,4165,771165328311250945
Trump just failed his first foreign test. Diplomacy isn't as easy as it looks. -H,2016-09-01 06:51:39,22170,9363,771156031401521153
